"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"consent";"mood_1_1";"mood_1_2";"mood_1_3";"mood_1_4";"mood_1_5";"mood_2_1";"mood_2_2";"mood_2_3";"mood_2_4";"mood_2_5";"mood_3_1";"mood_3_2";"mood_3_3";"mood_3_4";"mood_3_5";"mood_4_1";"mood_4_2";"mood_4_3";"mood_4_4";"mood_4_5";"NS_1";"NS_2";"NS_3";"NS_4";"NS_5";"perception";"gender";"age";"german";"data_use";"data_use_not";"careful";"comments";"browser";"referer";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts5996095";"rts5996099";"rts5996101";"rts5996105";"rts5996106";"rts5996111";"rts5996113";"rts5996117";"rts5996121";"rts5996122";"rts5996123";"rts5996127";"rts5996128";"rts5996129";"rts5996131";"rts5996132";"rts5996133";"rts5996141";"rts5996145";"rts5996699"
"281";"0";"1";"31";"5996094";"-77";"0";"4";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"6";"4";"3";"2";"7";"1";"7";"7";"5";"2";"3";"2";"2";"1";"Testtext";"1";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996120,5996121,5996122,5996123,5996141,5996145,5996699,5996105,5996106,5996094";"0";"1";"0";"-77";"-77";"fdd3f9826b45bc59cccc3ec944f0a47c";"1";"0";"1543330495";"2018-11-27 14:54:55";"2018-11-27 14:54:55";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"282";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"1";"0";"-77";"-77";"965c909d7b86a86638200cbf68c53e8e";"1";"0";"1543330496";"2018-11-27 14:54:56";"2018-11-27 14:54:56";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"283";"0";"1";"31";"5996094";"-77";"1";"1";"1";"6";"5";"4";"4";"7";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"3";"6";"1";"7";"1";"36";"3";"2";"Testtext";"4";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996131,5996132,5996133,5996126,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"0";"0";"0";"-77";"-77";"4e2546df953ddf5f76f2541d28b3c38e";"1";"0";"1543330496";"2018-11-27 14:54:56";"2018-11-27 14:54:57";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"284";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"0";"0";"-77";"-77";"a5046ceb755cc0f5f28d0ae44747cd5d";"1";"0";"1543330497";"2018-11-27 14:54:57";"2018-11-27 14:54:57";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"285";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"1";"1";"0";"-77";"-77";"65c2f2b74628f0d79790e39bfb803e39";"1";"0";"1543330497";"2018-11-27 14:54:57";"2018-11-27 14:54:57";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"286";"0";"1";"31";"5996094";"-77";"1";"4";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"5";"3";"7";"3";"2";"5";"5";"2";"7";"7";"3";"54";"3";"1";"Testtext";"2";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996120,5996121,5996122,5996123,5996141,5996145,5996699,5996105,5996106,5996094";"0";"0";"0";"-77";"-77";"b5ec59f06b9fb810e32c991ed7360d70";"1";"0";"1543330498";"2018-11-27 14:54:58";"2018-11-27 14:54:59";"0000-00-00 00:00:00";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"287";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"1";"0";"-77";"-77";"21484eb76f1df66a5cf3ba1acace9b90";"1";"0";"1543330499";"2018-11-27 14:54:59";"2018-11-27 14:54:59";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"288";"0";"1";"31";"5996094";"-77";"0";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"7";"7";"5";"7";"-77";"-77";"-77";"-77";"-77";"7";"3";"3";"2";"6";"2";"3";"19";"4";"1";"Testtext";"2";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996111,5996113,5996117,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"0";"0";"0";"-77";"-77";"7a191421246d31076af65bdb25a4a06d";"1";"0";"1543330499";"2018-11-27 14:54:59";"2018-11-27 14:54:59";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"289";"0";"1";"31";"5996094";"-77";"1";"1";"1";"7";"5";"3";"7";"5";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"7";"4";"4";"3";"4";"1";"0";"3";"2";"Testtext";"5";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996131,5996132,5996133,5996126,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"0";"0";"0";"-77";"-77";"a2e087d5c5d72d9286c138110f245fbe";"1";"0";"1543330500";"2018-11-27 14:55:00";"2018-11-27 14:55:01";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1"
"290";"0";"1";"31";"5996094";"-77";"0";"2";"1";"-77";"-77";"-77";"-77";"-77";"5";"4";"7";"3";"7";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"6";"4";"5";"2";"4";"2";"70";"4";"1";"Testtext";"5";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996127,5996128,5996129,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"0";"0";"0";"-77";"-77";"5d5014f35b5fc94daf3a039393b0ed82";"1";"0";"1543330501";"2018-11-27 14:55:01";"2018-11-27 14:55:01";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"291";"0";"1";"31";"5996094";"-77";"1";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"6";"6";"5";"2";"-77";"-77";"-77";"-77";"-77";"4";"3";"2";"7";"2";"3";"2";"29";"4";"2";"Testtext";"1";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996111,5996113,5996117,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"1";"0";"0";"-77";"-77";"957319b97707f6ab0030f8adf1418546";"1";"0";"1543330502";"2018-11-27 14:55:02";"2018-11-27 14:55:03";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"292";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"1";"1";"0";"-77";"-77";"0d80db60e88b64c094953e615f402ad8";"1";"0";"1543330503";"2018-11-27 14:55:03";"2018-11-27 14:55:03";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"293";"0";"1";"31";"5996094";"-77";"1";"4";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"3";"5";"2";"7";"5";"4";"5";"6";"2";"2";"3";"65";"4";"2";"Testtext";"2";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996120,5996121,5996122,5996123,5996141,5996145,5996699,5996105,5996106,5996094";"0";"1";"0";"-77";"-77";"4b81eb11c61cef3e5f622f42ae0dfd5a";"1";"0";"1543330503";"2018-11-27 14:55:03";"2018-11-27 14:55:04";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1"
"294";"0";"1";"31";"5996701";"-77";"1";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"1";"0";"-77";"-77";"67b85e353124c92a181a3d5c30b94842";"1";"0";"1543330504";"2018-11-27 14:55:04";"2018-11-27 14:55:05";"0000-00-00 00:00:00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"295";"0";"1";"31";"5996094";"-77";"1";"1";"1";"5";"7";"2";"5";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"4";"3";"3";"1";"5";"3";"61";"4";"1";"Testtext";"1";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996131,5996132,5996133,5996126,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"1";"1";"0";"-77";"-77";"f4bad293de1018e708bf55e8964dce6e";"1";"0";"1543330504";"2018-11-27 14:55:04";"2018-11-27 14:55:05";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"296";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"0";"0";"-77";"-77";"11e984c99c54082409e75e12ad4197c3";"1";"0";"1543330506";"2018-11-27 14:55:06";"2018-11-27 14:55:06";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"297";"0";"1";"31";"5996094";"-77";"0";"2";"1";"-77";"-77";"-77";"-77";"-77";"6";"5";"7";"1";"6";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"6";"2";"7";"2";"4";"2";"80";"2";"2";"Testtext";"3";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996127,5996128,5996129,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"0";"1";"0";"-77";"-77";"785a2b15cc29d8aa7f6dea32b2de7d2a";"1";"0";"1543330506";"2018-11-27 14:55:06";"2018-11-27 14:55:06";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"298";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"1";"0";"-77";"-77";"9fc0b8f6bc7a99a62ba2ffda2bc5027d";"1";"0";"1543330507";"2018-11-27 14:55:07";"2018-11-27 14:55:07";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"299";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"1";"0";"0";"-77";"-77";"d933b7ded5be06e310451df14b8eb37c";"1";"0";"1543330507";"2018-11-27 14:55:07";"2018-11-27 14:55:07";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"300";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"1";"1";"0";"-77";"-77";"7b48eb7f3d771ac4725e3ea8633debf9";"1";"0";"1543330507";"2018-11-27 14:55:07";"2018-11-27 14:55:07";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"301";"0";"1";"31";"5996094";"-77";"1";"2";"1";"-77";"-77";"-77";"-77";"-77";"5";"6";"2";"6";"5";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"2";"2";"4";"4";"4";"1";"87";"3";"1";"Testtext";"6";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996127,5996128,5996129,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"1";"1";"0";"-77";"-77";"6e391666c7ac23de534ae4b2511c339b";"1";"0";"1543330508";"2018-11-27 14:55:08";"2018-11-27 14:55:09";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1"
"302";"0";"1";"31";"5996701";"-77";"1";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"1";"0";"-77";"-77";"e1a351e13626df453af47de53cec46d7";"1";"0";"1543330509";"2018-11-27 14:55:09";"2018-11-27 14:55:10";"0000-00-00 00:00:00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"303";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"1";"0";"-77";"-77";"925c3801ad151d1d4161e31588983936";"1";"0";"1543330509";"2018-11-27 14:55:09";"2018-11-27 14:55:09";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"304";"0";"1";"31";"5996094";"-77";"1";"4";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"4";"6";"6";"2";"6";"7";"7";"3";"4";"2";"37";"4";"1";"Testtext";"6";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996120,5996121,5996122,5996123,5996141,5996145,5996699,5996105,5996106,5996094";"0";"0";"0";"-77";"-77";"9608c47bc1ebf4549463659ce116c9bc";"1";"0";"1543330509";"2018-11-27 14:55:09";"2018-11-27 14:55:10";"0000-00-00 00:00:00";"0";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1"
"305";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"1";"0";"-77";"-77";"0790a79241dd57edd3690bbd277c2115";"1";"0";"1543330511";"2018-11-27 14:55:11";"2018-11-27 14:55:11";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"306";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"1";"0";"-77";"-77";"b2467b1795ae3b54c7f720717d23b775";"1";"0";"1543330511";"2018-11-27 14:55:11";"2018-11-27 14:55:11";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"307";"0";"1";"31";"5996094";"-77";"1";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"4";"5";"2";"-77";"-77";"-77";"-77";"-77";"6";"7";"1";"5";"1";"1";"3";"14";"2";"1";"Testtext";"2";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996111,5996113,5996117,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"1";"0";"0";"-77";"-77";"2884f13ef952f3424423d54b6ac06c3e";"1";"0";"1543330511";"2018-11-27 14:55:11";"2018-11-27 14:55:12";"0000-00-00 00:00:00";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1"
